Date,U,CC,delT,AirT,Humidity,Prec(mm/d),swr(w/m2),inflow(m3/s),Ice_d,days from iceoff,MLD,W,thermD,NOX,O2,PO4,TotP,NH4,Si,Chl
2020-04-07,4.302916666666666,0.3208333333333333,0.0163844444444456,5.935000000000001,83.42916666666669,0.4000000000000001,410.3,0.593,5,58.0,-21.0,0.0035663688661865,-15.0,4.509383003057569,406.35646183711805,0.5011917505106783,1.264778101453036,0.6236598062749115,46.194584575214186,5.670424936434394
2020-04-08,5.823083333333334,0.2541666666666666,-0.0035011111111109,7.95625,62.99583333333334,0.0,656.9,0.5569999999999999,5,59.0,-21.0,0.0,-15.0,4.193595459088626,401.62439202240085,0.4664527482461517,1.1855956939990955,0.5561300690979937,46.082861889650715,6.050537915984342
2020-04-09,4.878208333333333,0.6583333333333333,-0.0216888888888893,6.107499999999999,61.29999999999999,0.0,596.9,0.52,5,60.0,-21.0,0.0014981431648635,-15.0,4.4733254720302345,399.6223272689261,0.4577541509983121,1.130113894636357,0.5310366012905408,45.95758815667449,6.393767084357341
2020-04-10,2.945291666666666,0.4125000000000001,0.0062111111111113,3.6950000000000007,68.43333333333332,0.0,654.7,0.486,5,61.0,-21.0,0.001184338190543,-15.0,4.774444773057651,397.80504154535464,0.44366106106777725,1.0668376410917442,0.5093937001837804,46.40272642259159,6.688153743661991
2020-04-11,3.2415,0.6791666666666667,0.0193411111111112,4.139583333333333,67.98333333333333,0.5,647.3,0.457,5,62.0,-21.0,0.0104195933967407,-15.0,4.52099697681117,396.9262355072579,0.46608721201400083,1.0357353668131382,0.5042226715472621,46.724095594978984,6.934638494924139
2020-04-12,7.415833333333336,0.9708333333333332,0.046870000000001,7.332916666666666,83.82916666666667,0.2,430.8,0.432,5,63.0,-21.0,0.0036085206522106,-15.0,4.732633125740825,391.9427984853838,0.47198988740788156,1.0420794319206488,0.4972668581981777,46.55517481050157,6.938605263188896
2020-04-13,7.517208333333333,0.8458333333333333,0.0220633333333335,3.13125,69.57083333333333,1.1000000000000003,462.9,0.409,5,64.0,-21.0,0.0009987413702755,-15.0,4.797153386718555,394.30998919253517,0.4942623257669615,1.0670916110667268,0.44073716614490743,46.12331940439189,6.801472287580839
2020-04-14,8.091041666666667,0.9666666666666668,0.0080377777777789,4.057916666666666,65.39999999999999,1.3000000000000005,569.1,0.389,5,65.0,-21.0,0.0,-15.0,4.740289134705775,394.99688928794563,0.49304335751467104,1.0629984016606588,0.4417462467086248,46.37426026539633,6.618412920459077
2020-04-15,6.963458333333333,0.8083333333333335,0.005714444444445,7.68,70.85833333333333,0.0,648.0,0.373,5,66.0,-21.0,0.0,-15.0,4.646605738272385,398.4592561568465,0.5282085633471411,1.0723664308076715,0.4450598444063713,46.68192825035391,6.596922217725996
2020-04-16,8.396749999999999,0.6958333333333334,0.0383811111111116,6.785833333333333,56.35833333333333,0.0,599.1,0.357,5,67.0,-21.0,0.0016720681476331,-15.0,4.475479536409155,396.8961645012293,0.5243324788940842,1.0779183411020696,0.44875207550021295,46.66043472606325,6.5917714697852565
2020-04-17,7.081375000000001,0.5458333333333334,0.0211077777777779,5.505833333333334,53.0375,0.0,528.2,0.3419999999999999,5,68.0,-21.0,0.0008133976630961,-15.0,4.33112688562283,396.26525251003517,0.5384243427951042,1.1355886769623496,0.45226792961845025,46.00093247033415,6.64305279513067
2020-04-18,5.6219166666666665,0.2625,0.0244166666666663,4.540416666666665,59.89166666666667,0.0,679.2,0.329,5,69.0,-21.0,0.0005520270554157,-15.0,4.567142243917139,394.28325105317816,0.5083806218199176,1.1547986753984099,0.45213881622766344,45.25610518138366,6.654885750007934
2020-04-19,3.8941666666666666,0.3958333333333333,0.0619300000000011,6.28625,69.39166666666667,0.0,676.1,0.316,5,70.0,-21.0,0.0,-15.0,4.6199966249203595,399.2930377883641,0.485919808353663,1.1265786779779474,0.4520148086336057,45.233586649025604,6.671002784108702
2020-04-20,3.006791666666667,0.4166666666666667,0.1169933333333324,7.461666666666666,72.82916666666667,0.0,671.2,0.305,5,71.0,-21.0,0.0291748058188506,-15.0,4.007661534483399,396.25658216080456,0.4494438843316148,1.0664936422434832,0.4531920945751832,45.52245309178348,6.715781206506114
2020-04-21,2.049,0.0,0.3489411111111122,8.587083333333332,68.86249999999998,0.0,704.5,0.294,5,72.0,-21.0,0.1493249663722298,-15.0,3.490642422469828,385.6529305266924,0.40198482948163106,1.0175329826869928,0.460635600489906,44.60980547065526,6.831293071247892
2020-04-22,2.5715833333333333,0.0375,0.7115244444444446,8.587083333333334,66.875,0.0,716.9,0.284,5,73.0,-9.190587538112483,0.3996911077335954,-3.1907,3.027867594117471,376.3959954946867,0.3614383930403779,0.9443085012014996,0.470492730265028,43.5707028990394,6.664354076471291
2020-04-23,3.2393749999999994,0.2333333333333333,1.0519644444444447,8.315833333333332,64.39583333333333,0.0,725.1,0.274,5,74.0,-10.61099346134657,0.488100412325278,-3.1697,2.434978083242708,367.62133794208137,0.31545992480544627,0.8768795374625767,0.48722089672402025,42.85965777131976,6.550480633591826
2020-04-24,3.714458333333333,0.5875,1.0731011111111115,6.195833333333334,69.44166666666665,0.0,704.7,0.265,5,75.0,-10.27686897384948,0.4586547385424206,-3.4388,1.8034295304754338,364.26763542117834,0.26394727273938623,0.7884636262293877,0.5329530995756654,42.17499963048925,6.296079207091966
2020-04-25,3.274458333333333,0.9875000000000002,1.0731533333333338,6.295000000000001,69.07916666666667,0.0,517.1,0.256,5,76.0,-12.21084917711718,0.4161070024243606,-11.6808,0.9977995802224439,360.7697516361209,0.23502609437019234,0.7300456042493891,0.5759045923198597,41.27835139130798,6.137941092458137
2020-04-26,4.77775,0.7791666666666667,0.774128888888888,5.3075,63.45833333333332,0.0,457.7,0.248,5,77.0,-13.32272276383887,0.9515508766749886,-14.5,0.2809628124691382,352.07616287586325,0.18933525688432942,0.6850966511092967,0.5986909668965159,39.54597437075789,5.872602780008825
2020-04-27,2.6480833333333327,0.75,0.3020066666666663,4.665833333333334,62.34583333333333,3.900000000000001,672.9,0.241,5,78.0,-17.97745984492294,0.6096986878682531,-15.0,0.2959197866137081,349.460890049825,0.16259369975743793,0.6699487386492561,0.6276686356813793,37.92656066387535,5.652592094643588
2020-04-28,5.059291666666668,0.8708333333333332,0.6529144444444448,2.7979166666666657,81.30416666666666,0.5,445.7,0.239,5,79.0,-18.23633064714784,2.5288233346299043,-3.4994,0.2715274429471473,351.0829625050199,0.14794142906434993,0.6437742448201093,0.6543755013712719,37.61237320922037,4.996434499161261
2020-04-29,4.149,0.5249999999999999,0.2282855555555549,2.660833333333333,78.34999999999998,0.4000000000000001,552.5,0.235,5,80.0,-21.0,0.330451321587613,-15.0,0.2463146845943957,353.41799414294434,0.14812154999215935,0.6684423451329449,0.6568504235531639,37.51285878134961,4.9487048954959
2020-04-30,2.7833333333333337,0.6916666666666668,0.0847211111111096,3.536666666666666,79.64166666666668,0.0,698.0,0.229,5,81.0,-21.0,0.0016867789739269,-15.0,0.5160629563015678,356.3590583648983,0.15130121165322197,0.6919836710282343,0.6674792865842865,37.300727706843496,4.984118483256604
2020-05-01,4.709625,1.0,0.1622955555555547,6.2558333333333325,89.17916666666667,12.199999999999996,195.8,0.225,5,82.0,-21.0,0.2025282357241027,-15.0,0.609021407670621,349.04730813135393,0.14674667800608174,0.7086400541920607,0.668354835402651,37.18628816303721,5.001963778948557
2020-05-02,3.238375000000001,0.8708333333333332,0.0400533333333337,8.566250000000002,86.41666666666667,0.0,619.5,0.225,5,83.0,-21.0,0.0037063498526819,-15.0,1.0403887354960835,344.6640657886213,0.15793325382144,0.7260679562106399,0.6954694062414184,37.206840128895365,4.986294829961898
2020-05-03,1.8760000000000003,0.8874999999999998,0.3229111111111109,8.270416666666666,85.3875,10.099999999999996,561.2,0.227,5,84.0,-21.0,0.2688326902319671,-15.0,1.0694308285813958,339.7282204024481,0.16693178044498844,0.7330620921997307,0.7402237413983265,37.51071550842762,5.114736658213675
2020-05-04,3.870541666666667,0.7041666666666666,0.6802522222222231,5.733333333333334,88.39999999999998,13.199999999999994,608.3,0.23,5,85.0,-3.687552119264813,0.2239409209293933,-3.4352,1.1139747919357803,338.22677292698,0.1642078122916766,0.7257865239586924,0.7688734026975997,37.68281460132336,4.846127518979556
2020-05-05,4.3355,0.4666666666666667,0.7484944444444457,7.15625,66.78333333333335,0.0,771.2,0.303,5,86.0,-21.0,0.4876807680089041,-11.4083,1.1072663399517662,340.8794905209417,0.15919960858362714,0.7257121746617801,0.7740058256209473,37.66199335553165,5.187105705734858
2020-05-06,2.562708333333333,0.6791666666666666,0.4417999999999997,8.058333333333332,69.55,0.0,645.3,0.462,5,87.0,-18.23907227051211,0.5870571169045192,-15.0,1.106992819302742,336.9575565183995,0.15558152731074684,0.7064646184215776,0.8103321178980755,37.53516839671107,5.227017592818305
2020-05-07,3.302708333333334,0.4541666666666666,0.561877777777779,7.124583333333334,65.57500000000002,0.0,735.7,0.661,5,88.0,-19.06636187520574,2.010841773145456,-3.3677,0.8477745039178936,335.82875280855995,0.14756770508822079,0.6768596295091237,0.8322602608382935,37.3628571798346,4.998877166792949
2020-05-08,3.7912916666666665,0.5833333333333334,0.6507799999999984,9.537916666666666,66.53333333333333,0.0,772.0,0.772,5,89.0,-19.18508494833118,0.7237511282128858,-14.5,0.7607293576320614,333.7987244601527,0.13771351564889783,0.6665903092014837,0.8303075214385878,37.07074099264242,4.981108200014812
2020-05-09,3.5779166666666664,0.4083333333333334,0.5367922222222212,7.651666666666667,58.25416666666667,0.0,777.9,0.785,5,90.0,-15.60406845704629,0.370122327321972,-11.5333,0.33864262911630716,334.6922627452846,0.12106634030657525,0.6331912373977556,0.7888420558349278,36.6722553664362,4.688426593755987
2020-05-10,4.458791666666667,0.8291666666666666,0.3749344444444435,9.123333333333331,78.97083333333335,9.199999999999996,510.7,0.756,5,91.0,-14.74050959417901,0.959376193592309,-15.0,0.3001632525207539,334.6174194924082,0.11025861312306108,0.6097440366978581,0.7708469244231225,36.342278922976526,4.275834792685135
2020-05-11,6.045166666666667,0.6083333333333333,0.4667233333333307,4.268333333333333,73.29166666666666,0.0,741.2,0.727,5,92.0,-10.84639573913633,0.2841878281410218,-15.0,0.2628099761402776,335.5658386523869,0.10933130369362822,0.6100196618693062,0.7160096870330115,35.944994979330055,4.346484071464722
2020-05-12,3.2085833333333333,0.5458333333333333,0.2126888888888878,5.318333333333333,70.20000000000002,9.199999999999996,677.2,0.777,5,93.0,-21.0,0.367243424246455,-15.0,0.2977899516423041,333.7686463194333,0.11010969424366952,0.6052753612590498,0.7062675615533304,35.75306060039588,4.203117800979717
2020-05-13,4.158208333333333,0.7458333333333335,0.2081888888888858,3.9175,84.41666666666667,3.200000000000001,327.5,0.8049999999999999,5,94.0,-21.0,0.3533473515908711,-15.0,0.3662661091697593,335.5451108503759,0.10522724468255394,0.6014088353362236,0.6921439779712018,35.59397610568093,3.945385340780649
2020-05-14,2.177,0.6583333333333334,0.0886699999999987,3.995,80.63749999999999,3.8,589.0,0.986,5,95.0,-21.0,0.0652053190289803,-15.0,0.48864615627442054,333.7987551330602,0.10637473888666536,0.6132979710257713,0.6795494136030273,35.70643988772884,4.003404039529618
2020-05-15,3.125458333333333,0.6458333333333334,0.187371111111112,6.855416666666667,70.47083333333335,0.5,741.0,1.166,5,96.0,-21.0,0.4671364287845787,-15.0,0.48295921041733353,339.0753018149171,0.10510966708847459,0.6148855526524694,0.6687220769977611,35.72855332734474,3.9053694091331974
2020-05-16,3.452916666666665,0.9916666666666668,0.338849999999999,5.475416666666667,83.34583333333333,2.0,622.6,1.399,5,97.0,-21.0,0.4783555849630021,-15.0,0.5929098206535105,338.08071108896354,0.10821650167426596,0.6322321393366063,0.675365475975948,35.970661656072615,4.129947771061438
2020-05-17,3.9702500000000014,0.7958333333333334,0.3718066666666662,6.650416666666668,72.86666666666669,1.1999999999999995,562.1,1.511,5,98.0,-18.63236122280779,0.5223033531257465,-15.0,0.6016992603235467,344.3690037594275,0.10741144973528774,0.6512377128266781,0.6619997201507607,36.0557838147239,4.48818934771028
2020-05-18,2.334916666666667,0.6291666666666668,0.1935011111111109,6.771666666666667,79.41666666666667,1.3999999999999997,619.6,1.566,5,99.0,-21.0,0.1788627447541767,-15.0,0.591221857724916,340.96854397495963,0.10590825890505297,0.6638576715681737,0.694603624076514,36.253369755423094,5.0051138225607374
2020-05-19,2.471375,0.7291666666666666,0.44251222222222,7.623750000000001,73.69999999999999,0.8000000000000003,618.6,1.572,5,100.0,-21.0,0.8570007454113912,-3.3236,0.5458636219419233,340.2712650158366,0.10107359701087584,0.6739931633583612,0.6937716720749549,36.360900862487156,5.323467027005463
2020-05-20,4.361791666666668,0.1833333333333333,0.6496166666666685,7.459583333333334,64.17916666666667,0.0,798.5,1.574,5,101.0,-6.12862212244243,0.401573096155655,-3.4935,0.5024631944086251,344.13986485245533,0.0927131049794302,0.6676591519377826,0.6913918698769377,36.36900392766273,5.5547898320680105
2020-05-21,2.693708333333333,0.0499999999999999,0.5947644444444435,8.680416666666668,58.63333333333332,0.0,797.7,1.543,5,102.0,-12.44525729146194,0.3266043258036464,-11.4271,0.4043021734158387,340.29561491783267,0.08842711686067514,0.6661222323907239,0.688704905390523,36.03841861160483,5.668226018479436
2020-05-22,2.565208333333333,0.1833333333333333,0.9005500000000008,10.4475,51.20000000000001,0.0,792.7,1.48,5,103.0,-11.1563817356393,1.6266737624135832,-3.4859,0.4740797071940239,336.6688938372962,0.08363549123035793,0.6736219951573308,0.6904451304904073,36.016305171988925,5.707761651358609
2020-05-23,3.9250416666666657,0.75,1.0472866666666685,9.430833333333332,71.6375,1.1999999999999995,388.2,1.4,5,104.0,-6.998723647061639,1.1150256891914472,-1.5,0.3969091601848177,333.7378924071694,0.07094153887255647,0.6640546733027884,0.6923767981483943,35.820297077594844,5.718573082720643
2020-05-24,3.2652916666666663,0.5083333333333333,1.0712366666666693,11.50291666666667,79.50416666666668,0.2,735.9,1.314,5,105.0,-7.984902580245651,0.4827090425861801,-11.3404,0.42595869906501205,327.76409070816237,0.06835903895291948,0.6335314382629266,0.6944172769128596,35.71196387344753,5.55913188189015
2020-05-25,2.4480833333333334,0.4166666666666667,1.575246666666667,10.129583333333333,84.07916666666665,0.0,742.8,1.225,5,106.0,-7.910272340444791,1.2331544913401908,-10.5444,0.43848305340127036,323.7076550502271,0.059008270705119666,0.6213478700953422,0.6953114501207404,35.581517229684316,4.916208747004153
2020-05-26,2.2507916666666667,0.2708333333333333,1.810221111111112,13.801666666666664,66.59583333333335,0.0,793.5,1.134,5,107.0,-4.747618912419298,1.224648286669335,-3.4479,0.4603099425470575,320.76035795416294,0.05105523089874318,0.6283804896936303,0.7032260801189719,35.464701509466025,4.325137398667149
2020-05-27,3.6198333333333337,0.6250000000000001,1.936415555555556,12.525833333333331,76.64166666666667,2.2000000000000006,708.5,1.045,5,108.0,-3.684239848287199,1.19210375285576,-1.5,0.4732212135314082,314.6301209156196,0.05172879489239936,0.6427555767599696,0.7076563527179802,35.534966525632676,4.033417040128502
2020-05-28,3.850708333333334,0.3666666666666667,2.5391033333333315,11.287916666666668,67.73749999999998,0.0,686.1,0.961,5,109.0,-4.447616708251346,0.5069402905889518,-8.3691,0.45372854790905215,314.7217403552957,0.04817557218503988,0.6254583799651723,0.7082744615223332,35.68237257375815,3.639849043633031
2020-05-29,3.1460000000000004,0.4166666666666667,2.7275366666666656,11.6275,67.24583333333334,0.0,712.9,0.876,5,110.0,-5.926939654113871,0.8362494184473954,-8.6733,0.3877098067501752,313.2040099528014,0.04725792699354715,0.6008368812388428,0.7057663601606995,35.63377052748955,3.4535691286696095
2020-05-30,5.047416666666668,0.3791666666666666,3.124906666666668,12.02375,71.19999999999999,0.0,796.5,0.797,5,111.0,-6.276883161031026,2.198077705364148,-8.4983,0.3646324344938855,311.65562636953285,0.05120533810223103,0.6051902853776181,0.711778156828153,35.72754390049529,3.168197013904035
2020-05-31,4.22675,0.0,3.4640255555555566,13.849583333333335,61.76666666666665,0.0,793.8,0.726,5,112.0,-7.745114974179383,0.8464332625833727,-7.7942,0.3617521160352973,310.98086831930914,0.04654876429193745,0.6118773316876377,0.7045616759534908,35.733642383254264,2.936467787528105
2020-06-01,2.522458333333333,0.1625,3.577328888888889,17.72875,56.55833333333333,0.0,753.7,0.666,5,113.0,-7.641543626905186,1.3314361866671862,-8.6032,0.37620871060669225,311.09756626409256,0.04488357172057072,0.6159272838708398,0.7053001843736636,36.561438632108036,3.1075960046411217
2020-06-02,3.428541666666668,0.0,4.318391111111112,13.41125,60.54166666666666,0.0,774.9,0.612,5,114.0,-7.195622770033257,5.731083261542892,-9.125,0.36899577024797764,308.76414445820757,0.047695187416557504,0.6089425447495851,0.6954281168854848,36.659079039260426,3.1643082120517754
2020-06-03,2.959208333333333,0.0875,4.422411111111112,12.602083333333333,65.31666666666666,0.0,786.8,0.5640000000000001,5,115.0,-4.251770405287309,1.3410366830008815,-8.1303,0.32612247871740935,307.69343188044564,0.044608947862072486,0.6018419183360029,0.6962852405367486,36.549017396351196,2.970316389279419
2020-06-04,2.571916666666666,0.6166666666666667,4.772463333333334,13.599583333333335,74.01666666666667,0.0,723.9,0.524,5,116.0,-4.862424262518772,2.4497614889014527,-4.5159,0.3079734326117034,306.73039570009297,0.04565302955597662,0.6107560901362887,0.7036866451374023,36.57731755139294,2.8862127602880956
2020-06-05,2.467875,0.5750000000000001,4.691599999999999,14.2125,83.67500000000003,11.599999999999996,683.8,0.489,5,117.0,-5.133147530434466,4.306473073709591,-8.52,0.2854377707615253,304.2425036031063,0.041906382823352316,0.613984967073072,0.7126043331791443,36.76221421614043,2.7946683889034385
2020-06-06,4.277166666666667,0.9708333333333332,5.487165555555556,12.310416666666663,94.675,2.600000000000001,609.3,0.483,5,118.0,-3.588652710259256,2.3551386714655465,-9.0598,0.2859019202718706,304.10170748446325,0.04521774978732369,0.6158722881874618,0.7054083586364809,36.92509159284599,2.688833602071832
2020-06-07,5.203791666666667,0.5375,5.05245777777778,14.569583333333334,66.72500000000002,0.2999999999999999,547.5,0.4639999999999999,5,119.0,-5.652017229706667,1.3247991069483325,-7.7683,0.25607923311354813,304.25255583600386,0.04372096848002715,0.6315251944088137,0.6983747745026897,37.00628791335902,2.6411808014986193
2020-06-08,2.354958333333333,0.8416666666666668,5.208637777777778,14.910416666666665,69.65,0.8000000000000003,730.0,0.444,5,120.0,-7.177365617659217,1.3668272320643375,-10.595,0.21855985565395472,302.7703729456901,0.041997982191576355,0.6252748748984622,0.687526456927834,36.28017379284708,2.4463632553898598
2020-06-09,2.591541666666666,0.3416666666666666,5.479172222222221,14.756666666666666,70.14583333333333,0.0,784.8,0.424,5,121.0,-6.501672418112146,8.478760174402481,-8.1817,0.19043514627386937,301.547272735541,0.041712787838638396,0.6216560337318917,0.6781012085426912,36.31526987902632,2.525937004474525
2020-06-10,4.640208333333334,0.0,5.906391111111111,14.420833333333334,59.13333333333333,0.0,799.8,0.414,5,122.0,-3.73117028936788,2.603426685693565,-8.0399,0.1867664822637,300.82210295205584,0.04171785509286731,0.6200231888764857,0.6803774374769229,36.364946964035504,2.6038362647226885
2020-06-11,6.089166666666665,0.0,5.777594444444443,15.64583333333333,57.04999999999999,0.0,804.0,0.402,5,123.0,-6.895822656970005,1.678767964423867,-7.3661,0.18892151060462647,299.3150895295349,0.04027091770082118,0.6216605554350162,0.6837613163325861,36.8541495285511,2.561567455620188
2020-06-12,3.457833333333333,0.0,5.616915555555554,16.919583333333332,67.62083333333335,0.0,778.6,0.382,5,124.0,-8.319717175131384,1.425064691431339,-7.5965,0.19679203973529177,298.8000019746435,0.043379370677404654,0.6285475727841057,0.6915519343991247,37.431432315266605,2.735921048323437
2020-06-13,2.832541666666667,0.0,5.883076666666668,17.414999999999996,56.25416666666666,0.0,764.2,0.364,5,125.0,-7.714530867964191,6.184927348265318,-8.7248,0.18868316421472223,298.0520782436001,0.03978814005017554,0.6211576233984264,0.6973831557475606,38.073034056774375,3.144728136937991
2020-06-14,2.1209583333333333,0.0,6.33878333333333,17.087083333333332,57.54999999999999,0.0,797.3,0.347,5,126.0,-5.196615479765939,4.565283410063412,-8.281,0.20566811501094964,297.71175813463714,0.040501316052208344,0.622236050110201,0.7160861543179781,38.796316854474696,3.5095377417804676
2020-06-15,2.6149166666666663,0.4833333333333333,6.91102222222222,17.62666666666666,59.07916666666668,0.0,581.0,0.331,5,127.0,-4.171589350196469,5.759132106196449,-8.7217,0.19759783148914803,298.6423185661642,0.04130065720370237,0.6313705499901253,0.7166894612601367,39.527325766721056,3.774918467493343
2020-06-16,2.6685833333333338,0.9666666666666668,7.438295555555557,15.66375,87.3875,15.600000000000003,186.8,0.316,5,128.0,-3.483403395544298,2.6894580988264294,-8.6405,0.2421202155999437,301.9384820975607,0.03952716809574445,0.62670466375154,0.7473372046959392,40.072536520235744,3.8658708955504304
2020-06-17,2.4834166666666664,1.0,7.641367777777779,14.361249999999998,95.63333333333333,5.0,371.7,0.39,5,129.0,-4.203937839502145,4.13062038279076,-8.5416,0.3084712270994766,302.39419876392134,0.042497989347372825,0.6530680482428463,0.7700351196784135,40.19253274306961,4.031027637148169
2020-06-18,2.2013333333333334,0.1125,7.623626666666672,18.237916666666667,79.4875,0.0,800.0,0.388,5,130.0,-4.978135945235964,5.854306608020484,-7.8149,0.30241485905314136,302.4554487344258,0.04897834514726113,0.6673050365018395,0.7895193791404506,40.47197670093965,4.684954614574982
2020-06-19,2.467666666666667,0.0124999999999999,8.018778888888887,19.201666666666664,76.95833333333333,0.0,614.4,0.375,5,131.0,-5.172586193539813,10.379022634956176,-7.9941,0.2860109488946537,302.53053745061027,0.05664201525383811,0.6746601671946427,0.8035517056329547,40.49053470371165,5.105944678011537
2020-06-20,3.646875,0.1791666666666666,8.498066666666668,19.71333333333333,76.57916666666668,0.0,665.5,0.388,5,132.0,-2.229175979038662,1.578126926937009,-6.841,0.278317237469217,305.2675841402996,0.06120162439687854,0.6854779137600122,0.8026246577054704,40.43955825455487,5.170833632642961
2020-06-21,2.961083333333333,0.0,7.917866666666663,18.03166666666667,64.45,0.0,794.8,0.412,5,133.0,-3.534112013199403,1.902049392674087,-8.5406,0.27639433056697044,306.2338329107892,0.06484144533064719,0.6882973630404186,0.8083110978775526,40.38858180539809,5.230201659565423
2020-06-22,2.520541666666667,0.0,8.510400000000002,17.056249999999995,66.75833333333333,0.0,717.7,0.392,5,134.0,-4.149410873492538,4.208820963509895,-8.7737,0.2987318149939092,307.6011576660085,0.0672533154717648,0.6824849415333963,0.8189565532323252,40.3723725822057,5.353571765588301
2020-06-23,1.978458333333333,0.0,9.360444444444443,18.70958333333333,69.31666666666666,0.0,669.2,0.373,5,135.0,-4.230020316857451,6.003070982492208,-8.0475,0.2798746986321147,305.7445933774942,0.07187397737160114,0.7004251015166113,0.8225467481961282,40.49727622921027,5.744683937230467
2020-06-24,1.6647499999999995,0.0041666666666666,9.878022222222222,22.61458333333334,68.75833333333334,0.0,688.8,0.357,5,136.0,-4.208969519575542,9.966428383915195,-8.3377,0.2381489045923279,304.2774290647413,0.07899178430060914,0.6980078224312037,0.7951419176837484,41.13045381521811,6.163748257223093
2020-06-25,1.9205,0.0416666666666666,10.927688888888888,23.272500000000008,64.74166666666666,0.0,662.3,0.3399999999999999,5,137.0,-2.616879147879168,5.988853490982863,-6.5104,0.2642325041207957,306.3445133401787,0.07845121825157862,0.6972407153036232,0.7713342277119198,41.11424459202572,6.203039938217094
2020-06-26,2.814208333333333,0.0,11.8981,22.84625000000001,60.99583333333333,0.0,624.6,0.325,5,138.0,-1.606307822357023,1.9005561818166143,-6.0457,0.29454130794615757,309.91119942552825,0.07627206931557452,0.6977155363409075,0.7393636225640393,41.079477366061326,6.102898472174572
2020-06-27,2.3027916666666672,0.1541666666666666,12.710155555555554,23.05125,62.274999999999984,1.3999999999999997,679.8,0.31,5,139.0,-2.202852088556408,1.848838958169575,-5.4557,0.3005598512081854,309.815328600324,0.07565675721600482,0.6948549872759078,0.7437580756160126,41.079477366061326,6.198571244636511
2020-06-28,2.911250000000001,0.3666666666666667,13.025788888888888,21.85708333333333,74.83333333333333,7.300000000000002,756.8,0.296,5,140.0,-2.185952350332221,2.8259323745438203,-3.7524,0.29417549924887704,311.92211077687995,0.07905434022877189,0.6910591367854779,0.7293253379692057,41.11424459202572,6.220090286535176
2020-06-29,3.272625,0.6125000000000002,12.097644444444446,19.99208333333333,78.80000000000001,0.1,590.0,0.288,5,141.0,-2.905026168264616,3.06326448040434,-2.7218,0.3196927639259813,311.55783410582296,0.08395575054117142,0.7023220358571066,0.7343035621245443,41.172308951611036,6.36119750625697
2020-06-30,3.450416666666666,0.6750000000000002,12.678588888888893,16.89375,82.15833333333335,1.3999999999999997,509.8,0.278,5,142.0,-3.438194695149904,3.6086639180897695,-6.5637,0.31422975444849827,311.8095647686957,0.08871377432649381,0.708962207371575,0.7299375338692576,41.186777967389425,6.426506982103293
2020-07-01,3.655916666666666,0.9166666666666666,12.377766666666664,15.18208333333333,88.57916666666667,7.300000000000002,543.9,0.27,5,143.0,-4.247000854030675,4.072678949177669,-6.5751,0.3202066839712815,312.4820398587889,0.08752888729323029,0.6944348532138702,0.7448489823663212,41.02367298149865,6.256440816080236
2020-07-02,3.026125,0.7333333333333334,11.734066666666669,15.56875,89.38333333333333,8.800000000000002,570.8,0.263,5,144.0,-5.147570813504558,5.297266361116722,-6.4728,0.32583888943505146,311.4682022530295,0.08950662627333883,0.6861153211623664,0.7576713565709993,40.92868751798358,5.978832548083266
2020-07-03,5.371708333333333,0.3958333333333333,11.369133333333332,16.474999999999998,69.38749999999999,1.7000000000000002,747.8,0.258,5,145.0,-5.222468392500033,6.718973716467002,-5.9125,0.29991446965242213,309.8233859155279,0.08718712475144146,0.6814516521783146,0.7800195258891582,40.96345474394798,6.122436393770347
2020-07-04,3.376666666666668,0.9541666666666666,10.823022222222225,14.631666666666668,87.51249999999999,4.200000000000002,481.6,0.254,5,146.0,-6.318113183304587,2.159159216158564,-8.3661,0.2958617042237562,306.38694924006865,0.08861644081620985,0.6801867807534878,0.7786305487620975,40.3085434462968,5.913657582051587
2020-07-05,3.916375,0.9791666666666666,10.214666666666664,15.310416666666669,93.79583333333336,23.60000000000001,236.4,0.25,5,147.0,-6.611410799332534,8.14205404874544,-7.3598,0.30829832033046006,300.374223151507,0.09167324592878702,0.674587502686556,0.8095333959464107,40.18296367882681,6.002719478784691
2020-07-06,6.712250000000001,0.8875000000000001,9.512722222222225,15.042916666666668,77.65416666666667,4.5,629.2,0.327,5,148.0,-6.903406832832297,3.9751605036467152,-5.8902,0.28152957888453356,297.5162420774741,0.09069518780297593,0.6677413134928182,0.8252785140469406,39.71900478504171,5.843119768707603
2020-07-07,6.137041666666668,0.8000000000000003,8.506844444444445,15.2825,74.72500000000001,0.0,543.6,0.345,5,149.0,-8.1852103568654,1.875555916914673,-10.2354,0.26291974319601014,294.571268416354,0.09135042099020856,0.6784904467613719,0.8184648284860858,39.4037460494744,5.6600466495397574
2020-07-08,2.9646250000000003,0.65,7.667299999999999,12.364166666666668,80.45416666666665,0.5999999999999998,711.5,0.363,5,150.0,-9.0556762290432,2.4040144026251142,-9.9061,0.25124043848616356,291.85294138864475,0.08976473329590332,0.6886581578556322,0.8023097333387087,38.73318846811709,5.8502996954059885
2020-07-09,4.586375,0.5458333333333334,7.4627,13.909999999999998,80.28333333333332,0.2,712.3,0.416,5,151.0,-8.829809976179124,12.9860083260925,-8.6173,0.2441442542327729,287.54988685404345,0.08437169601650439,0.6984230852972795,0.7645151974503028,38.10673277036642,6.058163656461537
