Date,thermD,MLD,swr,U,AirP,AirT,CC,Prec,RelHum,Inflow,W,delT,Ice_d,day_from_iceoff,NOX,O2,PO4-P,Tot-P,Si,NH4-N,Chl
2014-08-03,-3.6486,-3.6377199755431353,683.48,2.750460147857666,1016.0583333333334,22.433333333333334,0.01,6.7,89.625,4.45066,8.46566572603335,17.69992733001709,41,156.0,644.9997685004865,10.020306429676689,8.34801495879086,43.91108733279326,0.9433739913263132,12.661219455175496,13.631361142526583
2014-08-04,-3.6305,-2.730935770366056,709.21,2.520008941491445,1013.7625,25.5,0.01,0.0,67.875,3.76893,3.051626388994869,18.10289096832276,41,157.0,640.5251424790258,10.070594202712641,8.394318729284803,42.74023868500389,0.9753072746631517,12.754900003475324,13.631361142526583
2014-08-05,-3.5917,-2.727513693266202,520.91,1.998882919549942,1013.8166666666666,22.6875,0.0095833333333333,0.7,90.5,3.17848,3.964795897481363,18.718639373779297,41,158.0,634.7132067531155,9.93493690650142,8.39658469667544,40.48686066890936,0.9945563784208645,12.939504062522188,13.605719511795545
2014-08-06,-3.6454,-1.874252265848576,597.98,2.329743474721909,1013.0875,21.9125,0.01,3.0,92.125,2.99507,3.0249700574204708,19.449084281921387,41,159.0,629.9143233611283,10.014757789938004,8.275038832539915,39.54708306415048,0.984611049462179,12.72811687072198,13.638241555746845
2014-08-07,-2.7292,-2.24992041387619,579.95,2.497778783241908,1012.3375,19.366666666666667,0.01,10.85,83.79166666666667,5.30197,3.22512117657604,19.28974151611328,41,160.0,618.7257477786014,9.82611677864638,8.571251412562921,38.52486971145406,0.9717589084725888,12.996104198553894,13.633582406525449
2014-08-08,-3.1772,-3.051090069455044,682.36,2.58365664879481,1012.525,21.116666666666667,0.0095833333333333,0.1,66.375,5.10223,4.542641152886473,18.12313985824585,41,161.0,608.4727890137559,9.971061421662734,8.826893167369379,39.552015136759515,0.9690169698855884,13.069475793378988,13.633764393551973
2014-08-09,-3.547,-3.1917010933139243,620.55,2.856348047653834,1010.4791666666666,21.7375,0.01,0.0,69.79166666666667,3.98878,4.699473663833739,17.743515968322754,41,162.0,603.6443497422239,9.987281403979766,8.896955311754779,40.96560451422219,0.9547838278488369,13.042131475484055,13.625989470566589
2014-08-10,-3.2607,-3.091202448424547,693.91,2.634547342856725,1011.4375,19.241666666666667,0.01,2.2,75.29166666666667,3.91408,2.336899461667362,17.749171257019043,41,163.0,620.4524827794138,10.120974976597997,8.502546997418964,40.99981081903265,0.9617896185576811,12.80467194621116,13.646469827793585
2014-08-11,-3.6299,-3.2104339931312,456.24,2.809028536081314,1004.575,17.462500000000002,0.01,5.0,88.95833333333333,3.3737,4.450236915351475,17.47932720184326,41,164.0,625.6707273020098,9.830774886404148,8.586808794232224,39.2015131116294,0.9831185086946942,12.991947168710084,13.589303399497087
2014-08-12,-3.7022,-3.707187109632085,657.34,3.1937483648459115,1003.9583333333334,16.258333333333333,0.01,4.45,81.41666666666667,4.18178,4.688377923683352,16.69691038131714,41,165.0,631.232677679264,9.71900980639314,8.549523385928913,38.799881987974814,1.0226341663169582,12.977818333157435,13.60505012920876
2014-08-13,-4.1457,-4.086428507291003,661.35,3.016502926747004,1003.4708333333332,15.729166666666666,0.01,0.1,81.41666666666667,4.6405,2.7418345930301,15.820580959320068,41,166.0,651.2012978085178,9.505951348832852,8.403087241205489,38.26630919738445,1.0605155843366945,13.021944946404671,13.568980438821592
2014-08-14,-4.5326,-4.215968693313696,466.1,2.58742422858874,1002.6208333333334,16.820833333333333,0.01,0.0,76.66666666666667,3.78102,3.128721797594566,15.212419986724854,41,167.0,663.1591763029667,9.382995676023198,8.130886409492238,36.85476790494538,1.104692970056884,12.815778200322152,13.502302921741075
2014-08-15,-4.6249,-4.201738108469526,556.77,2.242280920346578,1003.5791666666668,15.754166666666668,0.01,11.75,90.45833333333331,3.31755,5.984023691473351,14.75075340270996,41,168.0,665.0031153088737,9.035460159343632,8.225834356419169,34.4163683621603,1.1456924298938367,12.928537423344466,13.438266935397579
2014-08-16,-4.6803,-4.198824830265516,585.38,2.5045092403888702,1004.1125,16.279166666666665,0.01,49.400000000000006,76.04166666666667,5.72817,7.7515380458396415,14.528501510620115,41,169.0,665.5133281617556,8.884719319248678,8.510817880109125,31.525914363036552,1.182218409282387,13.027845558661207,13.343355565996161
2014-08-17,-4.7269,-4.174524066283486,562.78,2.948850999275843,999.6166666666668,15.320833333333333,0.01,7.6,88.875,24.7159,5.9439189828283965,14.026994705200195,41,170.0,671.722002956623,8.611432508013968,9.170675061117135,31.52769874530217,1.1868278659702975,13.240381004507936,13.199831790991194
2014-08-18,-4.7788,-4.65614589822378,608.59,3.170253018538157,992.9,13.995833333333332,0.01,11.1,92.66666666666669,17.6159,3.067303936302075,13.219409465789797,41,171.0,684.9474150532558,8.592823487092517,9.698230678066148,31.69820191995506,1.2249509137137977,13.414629151737419,13.074353914511873
2014-08-19,-5.1557,-5.177748801447396,505.63,3.509479383627573,993.9833333333332,13.420833333333334,0.01,5.15,94.83333333333331,13.6208,3.2269119013869645,12.572594165802002,41,172.0,715.9432324738691,8.512179168110809,10.262105893114363,32.02779876450058,1.2920392200658117,14.142621560525328,12.869884759192107
2014-08-20,-5.5828,-5.542525694219107,416.44,3.006575167179108,996.8958333333334,13.854166666666666,0.01,5.9,96.54166666666669,11.993,2.648934703913669,11.94282293319702,41,173.0,724.4750333235554,8.486848486279614,10.944302374491121,33.590096372160716,1.3767366991264585,14.697780144679019,12.668441907099098
2014-08-21,-6.0589,-5.646596150378451,516.67,3.046002040306727,1002.7083333333334,13.604166666666666,0.01,5.699999999999999,95.875,10.2674,3.661415141210203,11.366276264190674,41,174.0,732.5748873120416,8.413570685795671,11.477134336954709,35.74768176091976,1.4924700789052703,15.199611866666274,12.534114691225108
2014-08-22,-6.1385,-5.729420641969904,629.07,3.12204780181249,1005.8625,14.895833333333334,0.01,0.1,80.33333333333333,10.2565,3.377956388007351,10.926054954528809,41,175.0,753.243693190956,8.401260622066681,11.783301685080792,37.454739632555906,1.633625253077372,15.17751347524298,12.296288662726969
2014-08-23,-6.2836,-6.159589811199227,406.49,2.7715978622436523,1004.4041666666668,13.366666666666667,0.01,3.6,95.04166666666669,8.11523,3.6415306839553954,10.654627323150637,41,176.0,764.5199640034318,8.355878789096876,11.568116596331238,38.56846282025142,1.7735985626098183,15.53120297398622,12.01015668057839
2014-08-24,-6.2888,-5.73040397900914,512.45,2.9499515990416207,1005.7833333333332,12.8,0.01,1.6,94.375,7.63362,5.693682077982219,10.552428722381592,41,177.0,764.5963456677421,8.334781139221061,11.03100702018781,39.4290181180689,1.8914379306340137,15.397774130342325,11.795111433189353
2014-08-25,-6.4546,-6.17611443171097,642.45,2.324306597312292,1006.1583333333332,13.270833333333334,0.01,2.1,80.08333333333333,6.92042,3.825105096301184,10.183279037475586,41,178.0,761.4247113780847,8.340992456836604,10.590305888449665,40.64366987489078,1.9969863323823225,15.166091657332178,11.625220337491678
2014-08-26,-6.6462,-6.190181219621203,103.96,3.2676223615805307,1003.4208333333332,12.55,0.01,2.6,98.29166666666669,6.65424,8.925449961595461,10.038286209106444,41,179.0,732.6009695516811,8.294096429087375,10.359783433604997,40.4141864597725,2.0382858721794297,15.167134737545478,11.356041040367362
2014-08-27,-6.6678,-6.531114673602836,689.61,3.126852283875148,1006.6791666666668,15.195833333333333,0.01,0.1,69.45833333333333,6.64295,3.096365482289161,9.585999011993408,41,180.0,725.0089962003751,8.372308733566848,9.94920645814446,39.93456820172399,2.0661317934841708,14.654938723336924,11.242182801028601
2014-08-28,-7.0346,-6.6755942827866575,610.04,2.9799078007539115,1012.0125,14.575,0.01,0.0,75.0,6.02581,3.450097758497213,9.271151065826416,41,181.0,713.210560047075,8.433894858738089,9.463486297966455,38.190997885995365,2.0119132762053074,14.213995014181506,11.120507643343247
2014-08-29,-7.0115,-6.187800701876887,423.2,2.3353128135204315,1015.8583333333332,13.579166666666666,0.01,0.6,88.29166666666667,5.56443,3.3848578661093622,9.427651405334473,41,182.0,694.3562377354863,8.447763559983475,9.09999883079035,36.55216099637804,1.9259303591800305,14.024148522312847,11.024520459489107
2014-08-30,-7.1568,-5.214949657268856,605.98,1.9844524065653484,1018.4541666666668,12.579166666666666,0.01,0.0,89.125,5.27169,5.972804419403963,9.536232948303224,41,183.0,681.3185907585093,8.438006482050323,9.066271420404023,35.68964050065949,1.8359105581998576,13.554556698218514,11.088382491183024
2014-08-31,-7.222,-5.655621697568963,552.47,1.9432328542073567,1021.9416666666666,11.804166666666667,0.01,0.0,81.83333333333333,4.96733,9.162920708652734,9.344098567962646,41,184.0,665.9586238942805,8.514854579487729,9.09633183004679,34.65508678375283,1.7658215006842979,13.563178921541242,11.176823001050968
2014-09-01,-7.2942,-4.560710602372591,596.71,2.004675954580307,1023.8604166666668,13.375,0.01,0.0,80.72916666666667,4.70662,6.338045115247112,9.44626808166504,41,185.0,652.8394748311964,8.528741149275465,9.040015280492023,33.29499938365386,1.6779161442245059,13.448228056870017,11.222039663977872
2014-09-02,-7.3948,-3.567670904425202,591.23,2.4492726723353067,1024.0041666666666,15.125,0.01,0.0,84.0,4.47127,3.62089796047388,9.67523193359375,41,186.0,648.8922788727585,8.64053021662012,8.869652351732357,33.53727627164404,1.5958684367896179,12.672011538869645,11.410778726358789
2014-09-03,-7.4606,-3.2938500962605795,595.16,2.3691744108994803,1027.0395833333334,15.941666666666668,0.01,0.0,90.14583333333331,4.2529,2.275878785806885,9.938384056091309,41,187.0,639.8265926619476,8.581010081970108,8.858707265197884,32.85719033039853,1.5208806330393476,12.624299244995482,11.473181087035792
2014-09-04,-7.4953,-3.4222870288553526,607.38,2.7237720986207328,1026.0958333333333,17.629166666666666,0.01,0.0,72.79166666666667,4.04751,2.76576403909079,10.272479057312012,41,188.0,640.4613266059441,8.620872906691321,8.934749035165783,33.825631438422796,1.4563509552752818,12.562233761529342,11.528054468197954
2014-09-05,-3.5077,-3.101737555976456,606.65,2.4948026537895203,1021.0083333333332,16.045833333333334,0.01,0.0,81.08333333333333,3.85307,1.856724977885709,10.771848678588867,41,189.0,649.8590870040622,8.83082377847207,8.832341499339865,34.4077094476825,1.3749803537559917,12.567332305666776,11.848171661517355
2014-09-06,-3.5716,-3.173996874198968,598.0,1.7559514343738556,1018.1125,13.708333333333334,0.01,0.15,95.0,3.66842,2.5309654439204854,11.163687705993652,41,190.0,662.3436517308586,8.969113537248202,8.734198680010413,34.439741285604484,1.2744535277580167,13.048154856865256,12.059750783638666
2014-09-07,-3.6815,-3.21595197586999,582.94,2.106368203957876,1018.1541666666668,15.170833333333334,0.0095833333333333,0.0,84.16666666666667,3.49283,5.018381406722313,11.254819869995115,41,191.0,675.0728635242751,9.010783169899709,8.648835882887239,34.26980593089156,1.2232601071454838,12.984258432149245,12.251560516869418
2014-09-08,-3.7306,-2.9475710446822667,482.89,2.492918580770493,1013.8583333333332,16.004166666666666,0.01,3.5,88.25,3.32572,2.985639526243528,11.334622383117676,41,192.0,676.2410562307599,9.123913877131693,8.596335923774435,34.22180768363001,1.1634265361883414,12.861553698117763,12.439271902532726
2014-09-09,-3.6658,-3.1769277252724897,498.01,2.2845339675744376,1009.9208333333332,14.266666666666666,0.01,0.0,88.58333333333333,4.04958,2.535663258924246,11.168524742126465,41,193.0,685.4335880188092,9.236540006864999,8.498112840971997,33.778625652889374,1.1202218509136583,12.75975110467763,12.593218110677592
2014-09-10,-3.7235,-3.681090451877899,571.89,2.085976312557856,1018.1041666666666,14.179166666666667,0.0095833333333333,0.15,88.25,3.53417,3.851242393426959,10.901000022888184,41,194.0,690.578579803807,9.259103283569473,8.430164002875717,33.03998412719511,1.0765920878116046,12.803805633777584,12.770034493050618
2014-09-11,-4.1899,-3.711331842605337,561.77,1.8414824108282728,1023.575,13.529166666666669,0.01,0.1,89.66666666666667,3.27267,4.663511974583883,10.6991548538208,41,195.0,683.3348648765135,9.211176396639113,8.286109892875661,32.24674712939782,1.1173789677825223,12.990645570421103,12.921321739493402
2014-09-12,-4.4807,-3.58807602090548,503.87,2.061747302611669,1025.9583333333333,13.783333333333331,0.01,0.0,95.04166666666669,3.0347,5.174198391525811,10.680323600769045,41,196.0,670.6074934040381,9.033094662698256,8.193911874983609,31.280043246825482,1.1508709710220413,13.691586418165217,12.776390612956321
2014-09-13,-4.7699,-3.1774295945372923,446.67,1.880796621243159,1030.1583333333333,12.758333333333333,0.01,0.1,88.75,2.85346,3.481627845938412,10.715742111206056,41,197.0,676.0083477886975,8.985368204722045,8.252226959958742,31.041431351154127,1.233530294115028,13.504934599332213,12.673806871419774
2014-09-14,-4.2542,-3.684161997235364,562.07,1.4869257112344103,1031.875,11.316666666666668,0.01,0.0,81.70833333333333,2.701,5.263214737747581,10.29554557800293,41,198.0,678.4931617785015,8.980393338611313,8.196661087607394,31.063816958189353,1.2758083061776777,13.855069155696148,12.469902087768473
2014-09-15,-4.96,-4.149330005405018,541.52,1.5374107956886292,1031.3625,12.9375,0.01,0.0,80.83333333333333,2.56474,9.965097499957698,10.016345977783203,41,199.0,688.6842919187027,8.87785818792622,8.28500193143938,30.846285413207255,1.3320722190221268,13.926920498581172,12.347239158340338
2014-09-16,-5.5799,-3.1712095382079206,410.41,1.8426160713036848,1028.9,13.133333333333333,0.01,0.0,81.95833333333333,2.43895,5.560730636897269,10.126978874206545,41,200.0,682.8057306103943,8.824759304119944,8.363181581154285,30.954700840843504,1.4083750188785031,14.342479282193176,12.213989113581148
2014-09-17,-5.9005,-2.704483958148146,499.51,1.8082476953665416,1026.95,11.483333333333334,0.01,0.0,86.04166666666667,2.32092,2.857061841211825,10.144987106323242,41,201.0,679.3067569206747,8.8529032917976,8.38827195314384,31.577983064374717,1.4476526145184057,14.734843730356905,12.05339332584567
2014-09-18,-6.0717,-3.251641226534913,521.44,1.781864692767461,1024.15,11.145833333333334,0.01,0.0,91.79166666666669,2.20932,4.097540619042372,9.878717422485352,41,202.0,674.6752494696103,8.850974745045978,8.467481951122602,31.33974080517518,1.438822467487275,15.03169787032966,11.73806490717068
2014-09-19,-6.1517,-3.692040938353516,501.85,1.6653290390968325,1019.7958333333332,11.804166666666667,0.01,0.0,85.875,2.1034,5.259913292157856,9.634038925170898,41,203.0,669.0098826463237,8.841999149634505,8.480155982387876,31.34986524121314,1.4579637508151706,14.905583386561984,11.593917123429822
2014-09-20,-6.1914,-3.726835335281542,481.19,2.1834165155887604,1014.4458333333332,11.875,0.01,0.1,98.375,2.05284,6.056493762699381,9.486527442932127,41,204.0,651.6669520481798,8.763068891413893,8.512528577912354,31.26752022198681,1.4531711518963673,15.241078919124975,11.421799029649609
2014-09-21,-6.2616,-4.114078067211876,348.08,2.732608387867609,1006.0125,12.029166666666669,0.01,14.05,96.95833333333331,1.98653,4.007405708091427,9.307626724243164,41,205.0,636.9512623758691,8.687265149375053,9.01472764624453,31.351307117536965,1.4559628662733637,15.617733135467603,11.299393106134305
2014-09-22,-5.2429,-5.15039145528558,106.74,4.23783094684283,1007.5875,8.604166666666666,0.01,27.5,89.33333333333333,17.0362,3.837951030216348,8.825738906860352,41,206.0,644.2146286567785,8.60334143503959,9.808647257141775,31.69016856600348,1.4589189538067884,16.61447400808388,10.85729473599042
2014-09-23,-8.0201,-7.764334034728821,416.52,2.7714763979117074,1014.5208333333334,3.8375,0.01,0.3,86.625,10.9262,1.9696228952435213,7.476834297180176,41,207.0,638.6028483192264,8.483506672226993,10.369524493872026,32.2386948896332,1.464204914466668,16.68615004352771,10.403902780446803
2014-09-24,-8.5893,-8.261245228452811,103.83,1.914645999670029,1007.1791666666668,5.166666666666667,0.01,0.0,96.58333333333331,7.23794,6.651445972471041,6.689021110534668,41,208.0,628.7341986113803,8.382317103231804,10.461810547200372,32.2012585782282,1.5049639065148366,16.83889287305989,9.943972258182473
2014-09-25,-9.0113,-8.72948726375756,112.58,2.234609832366308,1003.275,6.616666666666667,0.01,1.6,99.20833333333331,5.70484,13.01169457668806,6.070232391357422,41,209.0,615.091908066298,8.363872922850673,10.704867130581027,34.09735578784098,1.5184539421694505,17.137657251896087,9.769438552686301
2014-09-26,-9.3391,-9.202031220249893,274.37,3.5166555444399514,1004.0291666666668,10.254166666666666,0.01,1.5,88.125,5.01284,9.352041706729004,5.515972137451172,41,210.0,632.897588103663,8.322812510028424,10.92771749304181,35.53311375676306,1.5458522144031193,16.920582206513664,9.51559016466631
2014-09-27,-10.0547,-10.037860151496623,480.34,3.72878979643186,1008.775,12.066666666666668,0.01,0.0,61.083333333333336,4.63364,2.6469194561177827,5.07330322265625,41,211.0,644.5952145559133,8.403849373371285,11.76462030430019,37.322318888947294,1.614652830431395,16.52140975499952,9.522192316565159
2014-09-28,-10.6692,-10.47387670720089,476.06,3.339370260636012,1012.075,13.420833333333334,0.01,0.0,72.95833333333333,4.1087,2.553990741614347,4.842437744140625,41,212.0,655.9244014551695,8.478935776722775,12.07945359874294,38.618471384115864,1.6826950540255783,15.644905802122981,9.550126137329608
2014-09-29,-10.7431,-10.23545408384175,466.1,2.8453541100025177,1016.3708333333334,12.829166666666667,0.01,0.0,64.20833333333333,3.77773,2.9160716512476,4.798774719238281,41,213.0,643.3651891258003,8.610323742902438,12.031125315143546,40.013321244114934,1.7430697352188094,14.559532364110458,9.87383866689194
2014-09-30,-10.8024,-9.992548559732592,462.44,2.007761518160502,1027.3,7.1375,0.01,0.0,71.16666666666667,3.53745,6.005355933072862,4.779644012451172,41,214.0,642.9491780320752,8.744804839589545,11.673246672854969,41.041667016222924,1.8154798668389331,14.13699397368568,9.936067852573993
2014-10-01,-11.1786,-9.044871278472948,422.73,1.8375729421774547,1030.5083333333334,6.104166666666667,0.01,0.0,80.75,3.34185,9.361527322113918,4.706445693969727,41,215.0,653.2387052200255,8.91339068712897,11.517887839693417,42.12064922109606,1.8885574223047787,13.57144184278383,9.998602375658882
2014-10-02,-11.3715,-9.191346271270952,162.8,2.001647919416428,1027.9916666666666,10.958333333333334,0.01,0.2,91.5,3.39601,9.952398038153628,4.544219017028809,41,216.0,669.1312494419718,8.988199372828886,11.406648086349396,41.528165687275056,1.9510563792371052,12.792045750218193,10.046652237283746
2014-10-03,-11.5292,-9.16960337928438,241.11,2.0423766871293387,1026.85,11.979166666666666,0.01,0.4,92.25,3.14638,8.743031140427375,4.347324371337891,41,217.0,659.0628683471705,9.065540146788905,12.265419913367314,41.56935498851322,2.0131935035675768,12.490650141411594,10.287130324150615
2014-10-04,-11.6495,-9.135765499610928,231.52,2.1180897653102875,1026.3583333333331,12.033333333333331,0.01,0.0,91.83333333333331,2.95725,8.069650939444559,4.233498573303223,41,218.0,659.2411879879913,9.030520682588307,12.693514778623594,41.022395937922916,2.0451260192518204,12.216592089623637,10.239814069554923
2014-10-05,-11.781,-9.229767567495102,232.72,2.373008181651433,1029.475,11.783333333333331,0.01,0.9,90.375,2.97421,6.8879132674227685,4.091962814331055,41,219.0,668.2247249898192,8.956467158690831,13.2871640976186,41.10314882469616,2.0845874837524123,12.288111835107681,10.171714267248811
2014-10-06,-11.9362,-9.233847029800216,62.73,2.2504296799500785,1033.9666666666667,7.891666666666667,0.01,0.0,79.0,2.76058,5.612353426805964,3.9793872833251953,41,220.0,675.7186051402689,9.033684961691524,13.841752761936746,40.59433172568553,2.134911298126884,12.549379121111437,9.822139382973159
2014-10-07,-11.2213,-10.693123051199846,95.03,2.7230918606122336,1021.9625,8.316666666666666,0.01,6.15,93.04166666666669,2.72229,7.0859099894899815,3.678306579589844,41,221.0,681.4852850390799,8.924009747308071,15.021871923785875,40.269480289550664,2.149586786861285,12.68453152472469,9.559374816154824
2014-10-08,-12.0323,-11.703579962564614,307.27,3.4487901628017426,1005.4208333333332,10.779166666666669,0.01,24.300000000000004,91.58333333333331,8.35517,5.019456109159698,3.310331344604492,41,222.0,694.4644601284232,8.750432320838602,16.823186927213676,40.23383329884126,2.133613002580783,12.973533168881401,9.31419555637808
2014-10-09,-12.9492,-12.3327620668753,60.28,2.764981359243393,1004.7333333333332,10.2375,0.01,1.5,99.16666666666669,9.6611,2.296083505607992,3.07755184173584,41,223.0,703.8364483191009,8.632271267031504,18.470639757864657,40.7645032778668,2.137608923677688,13.976894825008992,8.806626721277528
2014-10-10,-13.1634,-12.708655399811244,314.23,2.980585366487503,1006.2833333333332,12.191666666666668,0.01,0.0,90.16666666666669,6.98814,4.906163298900243,2.873960494995117,41,224.0,714.1709058075188,8.564156968313496,18.993111939334277,40.89429269272931,2.1296757483399253,14.051561653992568,8.2861543037941
2014-10-11,-13.4788,-12.692819037494242,368.24,2.720111091931661,1014.1291666666666,10.425,0.01,0.0,87.875,5.28925,2.7109519106356488,2.771524429321289,41,225.0,716.4189118063963,8.519251430919592,19.59549764747882,41.185489235756954,2.1732632702329915,14.033338281975796,7.647660155780555
2014-10-12,-14.0016,-11.887261836325044,139.17,2.1693070431550345,1012.1666666666666,7.670833333333333,0.01,6.9,99.04166666666669,4.43128,4.496238816755225,2.739221572875977,41,226.0,695.8018375716117,8.524785307688878,19.900529718297754,40.768927433734866,2.178351899998016,14.864181582322802,7.010931362871794
2014-10-13,-14.2285,-12.423185474552312,85.16,2.091026395559311,1012.5,8.4125,0.01,0.15,96.58333333333331,7.02798,6.540207023772644,2.5711212158203125,41,227.0,684.7783845196734,8.364515401073893,19.90903333755381,40.90546174911582,2.1715675089590585,15.153430708640126,6.639638108128085
2014-10-14,-13.9517,-13.176688137643689,242.96,2.414096693197886,1012.6375,8.441666666666666,0.01,0.0,91.54166666666669,5.30184,7.0863079228359815,2.354982376098633,41,228.0,690.7913693657255,8.373505790355118,19.808800583892207,41.12438018938956,2.1688730791879256,14.944448598328615,6.486149311592501
2014-10-15,-14.3394,-13.626510467422534,57.21,2.50198902686437,1015.55,6.120833333333334,0.01,0.8,89.79166666666667,4.4118,4.941288026858037,2.1689186096191406,41,229.0,680.2458033933275,8.401098337866198,19.612805729745595,41.56284079524372,2.193232402138264,14.637604484391309,6.319948136140739
2014-10-16,-15.0654,-14.943525469689495,146.76,2.403739472230276,1014.6333333333332,5.108333333333333,0.01,0.1,85.25,4.09416,4.702237320561937,1.927020072937012,41,230.0,678.1170299082289,8.523361263801604,19.441773571413826,41.32756920178537,2.224513355412104,13.609669342084356,6.319948136140739
2014-10-17,-16.088,-16.127783573384143,163.89,2.0565666357676187,1018.4083333333332,5.108333333333333,0.01,0.0,78.79166666666667,3.73453,4.499344154765432,1.6203289031982422,41,231.0,661.1274438059008,8.677749411329264,19.309064149749776,41.01719945241983,2.241172639738338,13.515869772738894,6.143933966515689
2014-10-18,-16.9159,-16.732658791265024,206.03,2.732885112365087,1021.425,6.941666666666666,0.01,5.5,84.125,3.46308,5.169823727353894,1.3769311904907229,41,232.0,653.0739017095741,8.782056617076254,19.14812371558767,40.427759350258235,2.249938293353551,13.5193643614747,6.131816890384637
2014-10-19,-17.9194,-18.11421542040681,150.58,3.3354079325993857,1001.8791666666666,12.225,0.01,9.7,96.75,8.42233,2.317295877847834,1.1748027801513672,41,233.0,670.297365600453,8.74550061578634,19.548186291364004,40.564284123524935,2.2697275695430887,13.593456604660146,6.304324979365033
2014-10-20,-19.0866,-18.664188080238105,78.32,3.062233477830887,997.1625,9.029166666666669,0.01,4.300000000000001,95.08333333333331,8.76917,1.018693547126008,1.0605106353759766,41,234.0,720.281992908679,8.735732598813412,20.420057553271267,41.00926494297375,2.3059638489214183,13.576471033564875,6.300215179771379
2014-10-21,-19.5888,-19.19376916061995,98.34,2.958357115586599,1006.425,6.129166666666666,0.01,0.5,91.0,9.00163,0.9768173426533608,0.9647550582885742,41,235.0,772.7188190656545,8.710984483378185,21.537916119313817,41.700086805772,2.3363539140450063,13.698109270983256,6.296105380177726
2014-10-22,-20.5055,-21.590290135792607,67.58,2.740550716718038,1018.4041666666668,3.65,0.01,0.0,72.91666666666667,8.68139,0.431379678982887,0.7468805313110352,41,236.0,817.249278974182,8.824852294652484,22.553486439797393,41.680514758168215,2.3894389111292362,13.73002452420721,6.29199558058407
2014-10-23,-36.8,-24.47074292147915,158.45,3.059549599885941,1025.875,3.458333333333333,0.01,0.0,71.33333333333333,8.17349,0.1371325977360125,0.4802808761596679,41,237.0,858.3655574467458,8.862677661744316,23.514811764774002,41.83884408336399,2.463708412754877,13.743664874576666,6.287885780990416
2014-10-24,-36.8,-29.06411198743229,20.46,3.951529184977213,1020.2583333333332,7.908333333333334,0.01,1.75,89.41666666666667,7.81674,0.0870190263722821,0.2288503646850586,41,238.0,921.8648652696165,8.729794112177151,24.343245498236342,42.40109800844008,2.5217145628339255,13.88986421525614,6.283775981396762
2014-10-25,-36.8,-36.8,35.31,3.753792544205984,1014.5791666666668,9.704166666666667,0.01,2.7,92.25,8.86404,0.045355881848604,0.0428094863891601,41,239.0,974.9335874487736,8.649374398747879,24.446406317254862,43.442148429176534,2.5216211169355627,14.038464705988494,6.279666181803108
2014-10-26,-36.8,-36.8,189.46,3.765663892030716,1011.7791666666668,11.116666666666667,0.01,0.0,83.66666666666667,9.10862,0.0121121142885667,-0.0043115615844726,41,240.0,1021.9122621125732,8.757536361908373,24.48962512197295,44.504086647676445,2.5484703566646574,13.309777054784915,6.140318023108956
2014-10-27,-36.8,-36.8,100.85,4.571675638357799,1008.7916666666666,13.420833333333334,0.01,0.0,83.66666666666667,8.75169,0.0078313744259082,0.0038671493530273,41,241.0,1031.0313233513202,8.835327286427777,24.349645051974527,44.76294450423543,2.564665595086671,13.06315851744176,6.298617939767703
2014-10-28,-36.8,-36.8,252.76,4.668475310007731,1008.1666666666666,14.2,0.01,0.0,78.375,8.34782,0.008108079036227,0.0033912658691406,41,242.0,1032.0583867535427,8.970667868305704,24.04366223166806,44.90702477953703,2.6050930414468842,13.259093123623641,6.456917856426449
2014-10-29,-36.8,-36.8,190.98,3.197105218966802,1007.4375,8.533333333333333,0.01,0.25,80.875,7.95513,0.0053935326896502,0.011946678161621,41,243.0,1047.9208783923646,8.932854127736915,23.691065174870904,45.915306881854804,2.6378431922966583,13.29699805166934,6.456917856426449
2014-10-30,-36.8,-36.8,247.72,2.021174838145574,1020.0666666666666,2.7750000000000004,0.01,0.0,87.5,7.5776,0.0286982219550149,-0.0013380050659179,41,244.0,1042.7563882328104,8.870384966991208,23.85629771995414,47.00293950235779,2.6125651266172114,13.223786262718209,6.456917856426449
2014-10-31,-36.8,-36.8,271.11,1.3981346388657887,1025.1125,0.7333333333333333,0.01,0.0,87.33333333333333,7.21652,0.1004701219813676,-0.0053997039794921,41,245.0,1022.7729596623474,8.907174658863333,24.336625267394172,47.90938211831327,2.6097431843250187,13.066736125755934,6.456917856426449
2014-11-01,-36.8,-36.8,41.13,2.723934590816498,1020.6625,4.383333333333334,0.01,4.9,96.04166666666669,6.87199,0.1277138849793714,-0.0046949386596679,41,246.0,1006.708946341407,8.850731079331533,24.988040630461676,48.44664617278381,2.6039064195411714,13.376493975867046,6.456917856426449
2014-11-02,-36.8,-36.8,91.38,3.3878254294395447,1006.6583333333332,11.570833333333333,0.01,5.2,96.79166666666669,13.0362,0.0304214083846572,-0.0063505172729492,41,247.0,1010.8959591557956,8.776990036313064,25.047119395042085,50.166405594388394,2.587911218973287,13.949415692775942,6.5855409680619985
2014-11-03,-36.8,-36.8,96.84,3.84803373614947,995.9166666666666,11.05,0.01,2.8000000000000003,92.625,12.7894,0.0150470115570823,-0.0026865005493164,41,248.0,1009.7450486359768,8.735607874314585,24.992452382494445,52.57342255181776,2.575889544675049,13.662242060067403,6.464510781283151
2014-11-04,-36.8,-36.8,54.67,3.933226446310679,992.1916666666666,9.645833333333334,0.01,3.2,93.04166666666669,13.8272,0.0,-0.0019998550415039,41,249.0,1005.2027312363274,8.616508453127803,24.616801118482947,54.75473469620359,2.5499626194787597,13.334159149742897,6.312372998310495
