Date	thermD	U	AirT	Prec	RelHum	swr	CC	MLD	W	delT	Ice_d	day_from_iceoff	NOX-N	PO4-P	Tot-P	NH4-N	Si	Chl
2000-03-01	-17.8	4.421182057012581	2.2025	5.5	93.125	43.729	0.85375	-18.0	0.0004055997486716	0.001088798046112	98.0	-12.0	251.75335693359375	18.299570083618164	56.5687141418457	52.697044372558594	1.2335313558578491	2.9833505153656006
2000-03-02	-17.8	6.654253632545877	0.7525	0.02	66.875	101.802	0.4375	-18.0	0.0003181784900823	-0.0003607869148254	98.0	-11.0	317.7519836425781	16.805973052978516	49.528846740722656	45.821876525878906	1.309645414352417	3.0941731929779053
2000-03-03	-17.8	8.482654567741458	0.7275	10.52	88.5	52.32	0.80375	-18.0	0.000342036858086	-0.0012173652648925	98.0	-10.0	322.92401123046875	14.446073532104492	50.51017379760742	42.217498779296875	1.3176323175430298	5.204259395599365
2000-03-04	-17.8	12.6483660320711	-2.7975	1.76	64.875	90.107	0.66875	-18.0	0.0003463601555727	-0.0023773908615112	98.0	-9.0	414.0426330566406	13.076106071472168	55.60607147216797	38.90056610107422	1.4316891431808472	9.488260269165039
2000-03-05	-17.8	5.710246307351812	-4.7225	0.02	65.75	108.106	0.37625	-18.0	0.0007147268323114	-0.0031940229237079	98.0	-8.0	593.5446166992188	13.110705375671387	61.07828903198242	36.90416717529297	1.8369522094726562	17.30872917175293
2000-03-06	-17.8	9.800090182142458	0.9525	2.51	85.0	39.372	0.8475	-18.0	0.0001594355409068	0.0010336637496948	98.0	-7.0	627.0599365234375	14.775842666625977	64.00476837158203	36.170772552490234	2.1087002754211426	22.210433959960938
2000-03-07	-17.8	9.64308821854415	4.315	0.2	53.625	105.691	0.30875	-18.0	0.0002110413433592	0.0011130552738904	98.0	-6.0	652.3606567382812	17.030038833618164	67.5691909790039	33.929534912109375	2.447781562805176	24.559391021728516
2000-03-08	-17.8	1.1323040669360858	0.0525	0.6	69.125	52.601	0.63375	-18.0	0.0003661864646486	-0.0019166022539138	98.0	-5.0	601.9214477539062	19.03144645690918	67.00334167480469	31.413532257080078	2.7082695960998535	25.549840927124023
2000-03-09	-17.8	6.4701015496281045	-0.485	1.75	67.875	117.117	0.59375	-18.0	0.0115907849718582	-0.0150404274463653	98.0	-4.0	659.4186401367188	19.827342987060547	63.6689453125	29.57843780517578	3.260366201400757	25.191295623779297
2000-03-10	-17.8	7.187686872570688	-0.0225	0.0	56.0	117.368	0.34375	-18.0	0.000631182141732	-0.0005228668451309	98.0	-3.0	746.8749389648438	19.485254287719727	61.73668670654297	30.859516143798828	3.6360833644866943	26.049331665039062
2000-03-11	-17.8	1.9085437020147065	-2.485	0.0	68.375	123.352	0.4575	-18.0	0.0014949269902533	-0.0005012787878513	98.0	-2.0	832.775390625	19.93825912475586	63.0238151550293	31.444873809814453	3.9643595218658447	26.31302833557129
2000-03-12	-17.8	3.5462480723470264	-1.435	0.02	73.375	91.302	0.5975	-18.0	0.0019263548683716	-0.0007917247712612	98.0	-1.0	837.2974243164062	19.77841567993164	63.40578842163086	31.385000228881836	4.089315891265869	26.968976974487305
2000-03-13	-17.8	6.671626751821852	3.265	0.16	88.25	56.104	0.95375	-18.0	0.0003700295002964	0.00177370198071	98.0	0.0	793.9191284179688	19.476503372192383	61.11909866333008	31.168933868408203	4.059018135070801	27.257768630981445
2000-03-14	-17.8	5.782198773498712	4.24	0.15	69.0	127.417	0.635	-18.0	0.001817790485486	0.0042203813791275	98.0	1.0	807.8734130859375	19.54157066345215	62.58357620239258	30.25579833984375	4.144974231719971	27.221935272216797
2000-03-15	-17.8	6.511049052620092	0.6775	0.76	69.0	137.582	0.44375	-18.0	0.00052435146546	0.0019315183162689	98.0	2.0	809.7073974609375	18.331687927246094	64.09855651855469	30.969057083129883	4.149093151092529	27.325580596923828
2000-03-16	-17.8	6.22713859474197	-0.085	0.0	59.0	130.842	0.23875	-18.0	0.000487747840659	-0.0016731023788452	98.0	3.0	815.2626953125	18.38075065612793	68.74674224853516	30.389835357666016	4.212496757507324	27.25322723388672
2000-03-17	-17.8	7.399308719823089	-0.4225	0.01	67.75	131.169	0.37625	-18.0	0.0004215431658765	-0.0023195147514343	98.0	4.0	838.3155517578125	18.05873680114746	69.84651184082031	30.569658279418945	4.215373992919922	27.176055908203125
2000-03-18	-17.8	3.3416671667185827	0.59	0.76	78.25	123.476	0.84875	-18.0	0.000706490017878	3.851950168609619e-05	98.0	5.0	854.5914916992188	17.81932258605957	70.0583267211914	30.491931915283203	4.22112512588501	27.170265197753906
2000-03-19	-17.8	4.088800681816736	1.665	0.0	72.25	77.466	0.76375	-18.0	0.0007119597497987	0.0018596947193145	98.0	6.0	813.0693969726562	18.43545150756836	68.20011138916016	29.653566360473633	4.226191520690918	27.22764015197754
2000-03-20	-17.8	5.223725061258967	7.515	0.01	65.5	149.965	0.49625	-18.0	0.0009169639266356	0.0045278072357177	98.0	7.0	793.4039916992188	18.424406051635742	66.61570739746094	29.807785034179688	4.212463855743408	27.113670349121094
2000-03-21	-17.8	2.750889415829906	5.215	0.08	71.625	147.345	0.57375	-18.0	0.0039130136406758	0.0064260959625244	98.0	8.0	801.51171875	18.572589874267578	70.48538970947266	30.133953094482422	4.2280731201171875	26.05789566040039
2000-03-22	-17.8	3.154920759702215	3.9025	0.17	69.5	134.246	0.46125	-18.0	0.0085828354083685	0.004012644290924	98.0	9.0	823.901123046875	18.65389060974121	71.62899017333984	30.610275268554688	4.244089126586914	26.02632713317871
2000-03-23	-17.8	5.89922561787774	1.69	0.01	51.125	159.661	0.28875	-18.0	0.0009484050970913	0.0015406608581542	98.0	10.0	809.4884643554688	18.732873916625977	71.38526153564453	30.892168045043945	4.274951457977295	25.796777725219727
2000-03-24	-17.8	5.010122020095918	1.965	0.01	56.125	160.736	0.18625	-18.0	0.0010080285382145	-0.0004609823226928	98.0	11.0	790.8001098632812	18.851354598999023	70.14158630371094	31.061800003051758	4.301657199859619	25.442991256713867
2000-03-25	-17.8	1.1184912410251588	1.5525	0.0	62.625	127.009	0.53875	-18.0	0.0033466732489167	0.0004701614379882	98.0	12.0	815.27099609375	19.578691482543945	71.24200439453125	30.984699249267578	4.35464334487915	25.350543975830078
2000-03-26	-17.8	4.730055909421156	0.765	0.06	71.25	92.042	0.73625	-18.0	0.0049552914409884	-0.0023176670074462	98.0	13.0	831.142578125	20.73131561279297	71.22149658203125	30.18344497680664	4.379241943359375	25.452978134155273
2000-03-27	-17.8	5.989949166364019	0.09	0.0	60.125	160.048	0.64875	-18.0	0.0	-0.0011652708053588	98.0	14.0	823.6566162109375	21.285778045654297	73.15975189208984	30.061071395874023	4.367915630340576	25.41769790649414
2000-03-28	-17.8	2.266902226194372	-0.8975	0.0	61.5	174.563	0.1775	-18.0	0.0036006955600315	-0.0026065111160278	98.0	15.0	823.135986328125	20.89931869506836	70.95443725585938	30.433197021484375	4.344012260437012	25.354877471923828
2000-03-29	-17.8	2.9539441985462416	0.365	0.01	58.125	176.173	0.17	-18.0	0.0171644569227709	-0.0084842443466186	98.0	16.0	816.3361206054688	21.026281356811523	69.4509048461914	30.81069564819336	4.3200273513793945	25.160192489624023
2000-03-30	-17.8	4.7563920806636615	4.64	0.0	49.75	180.391	0.125	-18.0	0.0013142563970665	0.0005377531051635	98.0	17.0	798.144775390625	21.453929901123047	68.16727447509766	30.99611473083496	4.277040481567383	24.97679328918457
2000-03-31	-17.8	2.061376398489611	5.1775	0.01	63.875	131.795	0.5275	-18.0	0.0053621011854272	0.0047277212142944	98.0	18.0	803.5921020507812	21.1005859375	69.74018859863281	31.139171600341797	4.292562484741211	25.010698318481445
2000-04-01	-17.8	2.317812815997012	1.065	0.14	81.75	-0.412	0.805	-18.0	0.0031071814334352	-0.0009912252426147	98.0	19.0	759.0911865234375	21.584402084350586	69.36908721923828	31.360559463500977	4.214971542358398	23.98287582397461
2000-04-02	-17.8	3.7079854705756334	-1.135	0.87	69.125	60.755	0.9525	-18.0	0.025584033899896	-0.0188733339309692	98.0	20.0	714.08349609375	22.707138061523438	67.8191909790039	30.407812118530273	4.169277667999268	23.924041748046875
2000-04-03	-17.8	2.169662002046632	0.7275	0.3	90.125	61.26	0.98375	-18.0	0.0017507212054116	-0.0019795894622802	98.0	21.0	660.8939819335938	24.867345809936523	67.13966369628906	30.145648956298828	4.120241165161133	23.42762565612793
2000-04-04	-17.8	5.376916082895473	4.865	0.14	83.875	69.931	0.95125	-18.0	0.0006766385795347	0.0032819509506225	98.0	22.0	637.400390625	23.42894172668457	64.95321655273438	30.279699325561523	4.0896992683410645	23.191085815429688
2000-04-05	-17.8	6.12845336320674	1.29	2.57	70.25	191.951	0.6125	-18.0	0.0008997893722937	0.0034579038619995	98.0	23.0	736.869140625	21.97113609313965	61.59193801879883	30.627485275268555	4.020663738250732	24.359012603759766
2000-04-06	-17.8	5.756376389763355	2.8525	0.01	46.5	203.266	0.12	-18.0	0.0002822455712296	0.0013978481292724	98.0	24.0	790.911376953125	20.547536849975586	59.53629684448242	30.763399124145508	3.987198829650879	25.560482025146484
2000-04-07	-17.8	4.447059641282653	1.9025	0.0	53.75	205.969	0.0975	-18.0	0.0003863375970628	0.0012701749801635	98.0	25.0	766.857421875	19.11849594116211	58.52164840698242	30.909934997558594	3.9469993114471436	26.486392974853516
2000-04-08	-17.8	2.9204904473606828	1.3525	0.0	60.25	209.914	0.09375	-18.0	0.0007439871324379	0.0017805099487304	98.0	26.0	776.4181518554688	19.74931526184082	58.516563415527344	30.9386043548584	3.927358388900757	27.155517578125
2000-04-09	-17.8	2.510630523394472	1.9025	0.0	61.375	210.719	0.4625	-18.0	0.0	0.0031772851943969	98.0	27.0	786.513671875	19.985137939453125	58.30084228515625	30.459964752197266	4.047076225280762	25.409774780273438
2000-04-10	-17.8	2.2813441761382696	3.69	0.0	59.875	191.918	0.7975	-18.0	0.0104606080570647	0.0066392421722412	98.0	28.0	810.0691528320312	20.678693771362305	60.05094528198242	30.760778427124023	4.124029636383057	25.23929786682129
2000-04-11	-17.8	4.199695394460174	2.5525	1.12	87.0	96.225	0.8675	-18.0	0.0027828165479641	0.0054900646209716	98.0	29.0	799.5997314453125	21.737213134765625	65.51082611083984	31.032442092895508	4.178047180175781	24.856138229370117
2000-04-12	-17.8	5.710496126924963	2.99	1.04	89.25	128.2	0.7725	-18.0	0.0004011381424102	0.0025362968444824	98.0	30.0	827.66796875	24.54838752746582	74.61917114257812	31.070484161376953	4.2415947914123535	25.129335403442383
2000-04-13	-17.8	8.736914165803908	4.1025	3.07	90.5	66.057	0.9725	-18.0	0.0	0.0023715496063232	98.0	31.0	784.7050170898438	23.477092742919922	72.63066101074219	30.693010330200195	4.266371726989746	24.861961364746094
2000-04-14	-17.8	3.106787051159123	3.115	1.59	91.5	90.277	0.98125	-18.0	0.0005939649429328	0.0027801990509033	98.0	32.0	738.9227294921875	21.58808135986328	70.3293228149414	30.464176177978516	4.265047073364258	24.830686569213867
2000-04-15	-17.8	4.197174737993404	4.2525	2.08	87.375	120.778	0.73	-18.0	0.0037065564998662	0.0044307708740234	98.0	33.0	739.7351684570312	20.609540939331055	68.7726058959961	30.53689193725586	4.281345844268799	25.56092643737793
2000-04-16	-17.8	2.751700042700876	4.4775	1.34	83.375	114.307	0.7225	-18.0	0.0008458122164805	0.0051748752593994	98.0	34.0	741.4871826171875	19.35321617126465	67.54174041748047	30.639162063598633	4.292603492736816	26.35105323791504
2000-04-17	-17.8	3.441282577942416	6.9275	2.83	80.25	161.68	0.80375	-18.0	0.0046898370915502	0.0090243816375732	98.0	35.0	762.2744140625	17.22896957397461	66.51899719238281	30.716812133789062	4.297325134277344	26.92548370361328
2000-04-18	-17.8	2.454446618512001	7.6775	1.83	82.25	111.938	0.89875	-18.0	0.0017759329740787	0.0139901638031005	98.0	36.0	621.1934204101562	15.204954147338867	66.44535064697266	30.357410430908203	4.301537990570068	27.027864456176758
2000-04-19	-17.8	1.0991390451735394	8.59	0.02	75.25	157.625	0.71625	-18.0	0.0099851675165562	0.0128326416015625	98.0	37.0	658.3101196289062	15.199089050292969	65.39752197265625	30.343360900878906	4.252808094024658	27.01130485534668
2000-04-20	-17.8	1.468920867720586	8.59	2.77	83.625	189.368	0.69	-18.0	0.0091638031474478	0.0516262054443359	98.0	38.0	687.3598022460938	15.196000099182129	62.20705795288086	29.209028244018555	4.099853038787842	26.743288040161133
2000-04-21	-0.95412	4.467724051810385	9.615	0.01	78.75	229.532	0.24875	-18.0	0.0316931258002408	0.1356987953186035	98.0	39.0	711.2344360351562	16.441665649414062	59.995269775390625	27.705646514892578	3.8879363536834717	25.451528549194336
2000-04-22	-10.0	3.945303824247887	10.8275	0.0	70.625	242.252	0.41375	-18.0	0.0442752281579702	0.340489387512207	98.0	40.0	697.6513061523438	18.325037002563477	62.86640930175781	26.90240478515625	3.711305856704712	23.8963623046875
2000-04-23	-9.9792	3.581256435421792	9.3275	5.38	84.5	110.568	0.84125	-18.0	0.0871927153887207	0.3721861839294433	98.0	41.0	694.2247314453125	20.117666244506836	67.31453704833984	28.968088150024414	3.8332724571228027	24.002222061157227
2000-04-24	-9.9667	2.7209420760556444	9.765	5.09	87.875	129.684	0.7625	-18.0	0.242379906027084	0.3824877738952636	98.0	42.0	724.6576538085938	22.244874954223633	71.38363647460938	30.738056182861328	3.973551034927368	24.663711547851562
2000-04-25	-0.96795	1.6535020836470091	7.765	0.89	85.0	177.528	0.7175	-18.0	0.5615413937564929	0.3714642524719238	98.0	43.0	741.27490234375	22.318029403686523	71.53714752197266	31.22779083251953	4.063803195953369	25.363601684570312
2000-04-26	-1.0046	2.27413934613185	9.2275	0.0	76.125	232.325	0.5575	-1.2117545703598198	0.0143252013085193	1.346001148223877	98.0	44.0	757.8250732421875	24.36520767211914	72.15156555175781	29.608596801757812	3.9453253746032715	25.66790199279785
2000-04-27	-2.9462	3.605408805704285	9.64	0.17	73.25	166.675	0.72	-3.63666844868847	0.0606356131508383	1.3235154151916504	98.0	45.0	739.3016967773438	23.329057693481445	71.7867660522461	30.024734497070312	4.031370162963867	25.90485954284668
2000-04-28	-4.1314	2.980199369379505	11.0025	0.01	73.875	161.495	0.78625	-4.329558015164573	0.0824272537636528	1.4335808753967283	98.0	46.0	713.3160400390625	22.627126693725586	70.62025451660156	30.651981353759766	4.096611499786377	26.07940673828125
2000-04-29	-0.91318	2.326231948479128	13.8025	0.0	68.25	265.182	0.49375	-2.641362304189199	0.0692529908434538	1.831269264221192	98.0	47.0	693.038330078125	22.623876571655273	67.18295288085938	28.48756980895996	3.8227028846740723	24.432538986206055
2000-04-30	-1.9736	4.319460777255652	10.2275	0.0	74.75	258.861	0.55375	-3.0976125066821534	0.0542881298663635	2.270810127258301	98.0	48.0	649.576171875	22.735036849975586	64.99800109863281	26.56096649169922	3.5370142459869385	22.2735652923584
2000-05-01	-4.9044	2.384207235251374	7.5775	2.01	61.0	127.604	0.87	-4.693700103633485	0.1989759397166131	2.2767529487609863	98.0	49.0	626.0372924804688	25.20212173461914	72.53968811035156	29.324974060058594	3.6766645908355713	22.728038787841797
2000-05-02	-5.9258	3.390286734278533	7.0025	0.1	57.75	124.178	0.9175	-5.98742791072482	0.3690945496813826	1.9883527755737305	98.0	50.0	583.6162719726562	26.14335060119629	77.89769744873047	30.690692901611328	3.7959794998168945	23.736093521118164
2000-05-03	-6.9309	2.477131105861173	7.7025	1.72	86.375	152.807	0.855	-6.689630629470032	0.409875682590782	1.745408535003662	98.0	51.0	546.7788696289062	25.572757720947266	75.34716796875	30.207183837890625	3.6028800010681152	24.51396369934082
2000-05-04	-9.9536	1.4675001330919872	8.5025	0.02	65.125	269.058	0.38	-6.495156675928377	0.8766550785326939	1.6941380500793457	98.0	52.0	556.1248168945312	25.416767120361328	69.83795928955078	26.445819854736328	3.333718776702881	23.154455184936523
2000-05-05	-1.8396	1.835714800323024	11.69	0.0	58.625	262.488	0.5275	-2.998222826749217	0.3428415718537195	2.0417184829711914	98.0	53.0	548.3449096679688	25.025728225708008	66.0736083984375	24.829029083251953	3.0997843742370605	21.70267105102539
2000-05-06	-1.0164	0.4712951735642961	8.6775	0.0	56.75	283.43	0.325	-0.9308339530894942	0.1148746519977728	2.881590843200684	98.0	54.0	472.73175048828125	19.509035110473633	59.1370735168457	21.47970199584961	2.76141095161438	20.450143814086914
2000-05-07	-2.9363	5.176726236846024	10.74	0.0	56.375	288.56	0.2075	-3.8991168846665767	0.2532213974003398	2.435832977294922	98.0	55.0	458.62628173828125	14.899567604064941	52.405521392822266	18.8780574798584	2.5800442695617676	19.087013244628906
2000-05-08	-5.1855	0.9371007483189842	12.1525	0.0	59.375	290.938	0.35875	-5.147860165201105	0.4489108591521561	2.455949783325196	98.0	56.0	485.4731140136719	13.008187294006348	51.290283203125	18.71639060974121	2.5061585903167725	18.567869186401367
2000-05-09	-1.8806	3.833936965607285	14.7275	0.0	54.75	295.139	0.22625	-1.8942587541755604	0.1276568883255775	3.1600828170776367	98.0	57.0	488.3298034667969	11.91719913482666	54.2353515625	18.611188888549805	2.3150603771209717	18.973405838012695
2000-05-10	-2.8883	1.756356535914619	14.9775	0.05	55.625	273.386	0.425	-2.339639260975709	0.1868140817725482	3.5943603515625	98.0	58.0	454.24114990234375	10.496041297912598	62.772857666015625	18.278413772583008	1.9907547235488892	19.59504508972168
2000-05-11	-2.9436	4.43847471689318	9.8775	0.63	51.75	261.985	0.5275	-3.183313204389456	0.2875753162293126	3.7971582412719727	98.0	59.0	309.7338562011719	7.912389755249023	56.20962142944336	16.380876541137695	1.9859111309051514	17.613698959350586
2000-05-12	-4.9909	3.459945187878704	6.99	0.05	44.125	296.768	0.36875	-5.348550985355941	0.2746600854744488	3.099184036254883	98.0	60.0	284.12628173828125	6.146883964538574	44.012935638427734	13.521709442138672	1.8801095485687256	14.902241706848145
2000-05-13	-6.056	4.22269838380922	13.59	0.0	53.125	272.991	0.52625	-6.232361688171277	0.3535419862751793	2.7986764907836914	98.0	61.0	280.1631774902344	5.432952880859375	36.120582580566406	13.674949645996094	1.8377540111541748	12.681268692016602
2000-05-14	-6.9169	1.9387060762271315	15.44	0.0	51.875	294.734	0.42875	-6.4416848858316165	0.9775889239853623	2.84604549407959	98.0	62.0	269.93450927734375	4.5837249755859375	32.848079681396484	15.112829208374023	1.7908341884613037	11.14311408996582
2000-05-15	-0.90943	0.3090617100596578	14.4525	0.0	57.0	307.8	0.26	-18.0	31.572335498474395	1.4950885772705078	98.0	63.0	251.70372009277344	4.660252571105957	34.14207458496094	15.490766525268555	1.7863545417785645	13.665251731872559
2000-05-16	-1.9229	4.790304743046104	11.89	0.0	53.0	302.742	0.4	-2.664467477480428	0.3666003266854967	4.163707733154297	98.0	64.0	251.4327850341797	4.230919361114502	34.17860794067383	19.0570125579834	1.8256360292434692	13.827568054199219
2000-05-17	-5.9469	6.338198679435664	15.565	0.02	56.25	272.762	0.49375	-6.202240598044037	0.2420430353712661	3.460255622863769	98.0	65.0	269.2422180175781	4.466184616088867	37.46150207519531	19.17637062072754	1.9275413751602173	13.783748626708984
2000-05-18	-6.9716	1.96232333997866	13.94	0.73	69.375	240.528	0.71125	-6.749961135084611	0.5766174304023183	3.549928665161133	98.0	66.0	298.9242248535156	5.594213962554932	41.68165969848633	16.176448822021484	2.076925039291382	13.704388618469238
2000-05-19	-6.9897	1.3818742933060155	11.715	1.93	85.625	166.767	0.92125	-4.535754464312906	2.5223117686867624	3.729283332824707	98.0	67.0	350.4089050292969	7.890186309814453	51.36884307861328	21.171489715576172	2.2610740661621094	14.188913345336914
2000-05-20	-9.9538	0.4605673301755129	11.7025	0.0	82.75	241.431	0.87625	-1.525507727690844	1.1353644658020632	4.194156646728516	98.0	68.0	364.4432067871094	8.292972564697266	52.038307189941406	19.52603530883789	2.2798049449920654	14.613186836242676
2000-05-21	-1.1198	2.5717626038623784	12.09	0.97	79.5	275.246	0.76125	-1.5345629480818457	0.44163321913033	4.618128776550293	98.0	69.0	328.2790222167969	7.764230728149414	48.95108413696289	17.17835807800293	2.2351114749908447	14.308387756347656
2000-05-22	-2.1096	1.520880707024716	11.8275	0.68	80.125	272.839	0.7175	-2.126167354594781	0.5160579028177624	4.6325273513793945	98.0	70.0	214.6219940185547	5.644380569458008	42.813838958740234	16.083738327026367	2.1210782527923584	15.185937881469727
2000-05-23	-2.9068	3.538285690133005	13.0525	0.3	69.125	295.267	0.52625	-2.690036416951905	0.5282597019393509	4.666469573974609	98.0	71.0	153.76731872558594	6.429081916809082	48.28761672973633	12.1304349899292	2.0131194591522217	17.507160186767578
2000-05-24	-4.9773	6.400529397049904	11.865	5.85	87.375	133.753	0.82375	-5.732087543344996	0.3497837036042672	3.944234848022461	98.0	72.0	268.3882751464844	8.268404006958008	51.55160903930664	17.89048194885254	2.0758354663848877	17.63825798034668
2000-05-25	-7.8593	4.246314072595784	11.665	3.05	75.75	241.6	0.77625	-7.694253528154487	0.4919490542715629	3.416219711303711	98.0	73.0	329.61480712890625	8.208683967590332	51.84595489501953	18.104665756225586	2.016817808151245	16.941978454589844
2000-05-26	-9.9068	7.013159784023888	10.665	10.56	79.875	237.043	0.68375	-9.731889395703396	0.591662272799226	2.984278678894043	98.0	74.0	350.9330749511719	8.266646385192871	50.4239501953125	19.490840911865234	2.0584540367126465	16.0280818939209
2000-05-27	-10.9511	3.785600286777514	11.565	4.04	72.375	224.473	0.55125	-10.912359076267494	0.7366816860530923	2.592527389526367	98.0	75.0	259.8898620605469	7.0467705726623535	47.19414520263672	14.873140335083008	2.043149471282959	14.74647331237793
2000-05-28	-11.1317	6.4028498598768495	12.04	1.43	70.0	254.254	0.64375	-11.6836485909118	0.8075654124223838	2.2914113998413086	98.0	76.0	249.5354461669922	6.112188816070557	44.510826110839844	10.992599487304688	1.9841457605361938	13.010616302490234
2000-05-29	-12.9931	7.058175584251571	11.4275	2.51	75.875	213.996	0.7475	-13.711188430044553	0.5374884544337389	1.888681411743164	98.0	77.0	277.01959228515625	6.455196857452393	43.29640197753906	16.164306640625	1.9001004695892334	11.91361141204834
2000-05-30	-14.9805	7.155657289865132	11.1775	1.16	73.125	212.493	0.64875	-16.666821735747956	0.4825255455892899	1.2658367156982422	98.0	78.0	335.4383544921875	8.268006324768066	44.97389221191406	20.37969970703125	1.8966684341430664	10.846576690673828
2000-05-31	-17.8	4.290790009572829	9.715	5.48	81.0	264.45	0.66625	-18.0	0.0495939704324369	0.0693178176879882	98.0	79.0	460.2351989746094	10.357468605041504	50.703304290771484	24.767820358276367	2.006929636001587	12.836631774902344
2000-06-01	-17.8	4.898590079362122	11.19	0.3	68.125	306.762	0.445	-18.0	0.0077364483634214	0.007735252380371	98.0	80.0	479.3631286621094	9.556166648864746	57.92478561401367	21.290760040283203	2.130521297454834	14.488534927368164
2000-06-02	-17.8	5.004845308548507	11.9775	5.69	87.625	168.48	0.81625	-18.0	0.0042009464268702	0.0043220520019531	98.0	81.0	563.325927734375	12.127182960510254	66.97823333740234	24.089040756225586	2.414820671081543	17.1781005859375
2000-06-03	-17.8	6.170847066296895	12.6275	0.25	51.375	339.557	0.26	-18.0	0.0022963239891294	0.0017051696777343	98.0	82.0	544.5888061523438	11.996391296386719	65.63224029541016	17.516454696655273	2.485569953918457	18.922386169433594
2000-06-04	-17.8	3.256585695268128	10.89	0.01	46.75	335.41	0.31375	-18.0	0.0114161510358369	0.0103273391723632	98.0	83.0	560.4393310546875	12.83802604675293	65.09170532226562	16.789932250976562	2.500429391860962	20.33820915222168
2000-06-05	-17.8	0.5818914471359757	10.1275	0.0	57.5	332.698	0.31125	-18.0	0.6599130842663821	0.062535285949707	98.0	84.0	601.0880126953125	15.230847358703613	66.57772064208984	17.944067001342773	2.34202241897583	21.172163009643555
2000-06-06	-1.0778	2.0551951131522768	11.4275	3.03	62.125	269.345	0.73125	-1.669560182706465	0.1618800189073237	0.9223556518554688	98.0	85.0	506.7198486328125	18.05478286743164	67.23824310302734	21.436342239379883	2.3758544921875	20.901945114135742
2000-06-07	-2.9898	7.64476705212461	8.9525	7.26	93.5	151.931	0.98	-18.0	0.2248713010358871	0.2294521331787109	98.0	86.0	455.2359313964844	19.697956085205078	67.79695892333984	28.318359375	2.4432950019836426	18.5576114654541
2000-06-08	-17.8	5.2174633518717695	12.565	5.08	76.875	330.077	0.64375	-18.0	0.0616293414922414	0.1039667129516601	98.0	87.0	434.20208740234375	15.566247940063477	56.011390686035156	24.11798858642578	2.298426866531372	14.69878101348877
2000-06-09	-17.8	2.019378481891149	14.44	0.0	59.875	338.638	0.2425	-18.0	0.1991048727051426	0.1014995574951171	98.0	88.0	451.2682189941406	12.353589057922363	45.22360610961914	20.14437484741211	2.1686904430389404	12.481218338012695
2000-06-10	-5.9892	6.729359298068427	16.2525	0.03	58.875	290.467	0.42375	-7.710927919047322	0.1326150969551797	0.5629463195800781	98.0	89.0	328.54638671875	8.159674644470215	38.53652572631836	16.153884887695312	2.0142128467559814	11.238713264465332
2000-06-11	-9.9987	4.511384254375257	17.29	2.61	63.875	316.772	0.53375	-10.182575668428155	0.2248443612580885	0.834376335144043	98.0	90.0	319.656494140625	6.145809173583984	33.805728912353516	15.621870994567871	1.8867719173431396	10.493889808654785
2000-06-12	-10.9614	7.861909407469028	13.49	0.45	68.0	281.48	0.60875	-12.186287742458276	0.3329304383585845	1.076517105102539	98.0	91.0	297.47637939453125	5.218385219573975	35.215667724609375	16.998077392578125	1.8139946460723877	10.53559398651123
2000-06-13	-14.9524	9.353917962543823	14.8775	0.15	73.75	207.551	0.67875	-18.0	0.2481956858198054	0.7006082534790039	98.0	92.0	304.6665954589844	7.485542297363281	37.97882843017578	20.973407745361328	1.8780006170272827	11.015995979309082
2000-06-14	-17.8	9.422799001126204	14.565	0.11	56.375	333.982	0.26875	-18.0	0.0002364351239977	-0.0012474060058593	98.0	93.0	352.48681640625	7.570105075836182	38.99370574951172	15.54918384552002	1.899376630783081	11.90859603881836
2000-06-15	-17.8	4.013398069279947	12.615	0.99	62.375	316.578	0.45875	-18.0	0.0004755488933525	0.0003910064697265	98.0	94.0	256.0771789550781	5.523169994354248	42.85128402709961	13.410191535949707	1.934324026107788	14.314586639404297
2000-06-16	-17.8	4.173609096528447	10.3025	2.33	71.75	312.542	0.48375	-18.0	0.0539840158216401	0.0338029861450195	98.0	95.0	242.93553161621094	4.756425380706787	39.395957946777344	12.415042877197266	2.0037806034088135	16.5773868560791
2000-06-17	-17.8	3.618542200424088	10.7775	0.0	60.5	314.488	0.53875	-18.0	0.0224438908877772	0.0124549865722656	98.0	96.0	251.36679077148438	4.455865859985352	36.76152038574219	11.912235260009766	2.0265464782714844	18.646930694580078
2000-06-18	-17.8	2.7860685786606187	11.84	0.04	64.125	194.13	0.6375	-18.0	0.0760852143600357	0.0184259414672851	98.0	97.0	286.02557373046875	6.541815757751465	39.007049560546875	17.379863739013672	2.0327727794647217	18.953157424926758
2000-06-19	-17.8	5.669302894756991	16.2775	0.01	68.75	239.853	0.8375	-18.0	0.0175399083880416	0.0117006301879882	98.0	98.0	240.9346466064453	7.13871431350708	40.1097297668457	17.34456443786621	1.993604302406311	18.911958694458008
2000-06-20	-17.8	1.2197664030973308	18.0275	0.05	64.5	304.544	0.66625	-18.0	0.2416154060139486	0.0977554321289062	98.0	99.0	182.2103729248047	6.827921390533447	38.224246978759766	17.788463592529297	1.8980305194854736	19.799543380737305
2000-06-21	-1.9522	4.330219078248236	16.865	1.0	60.75	272.741	0.62	-2.5558633413472016	0.1242587848013035	1.1565656661987305	98.0	100.0	112.8809814453125	8.289401054382324	39.82161331176758	12.43850326538086	1.675388216972351	18.686145782470703
